2012-08-07 01:51:47.170851	727
2012-08-07 01:56:04.388734	727
2012-08-07 02:38:01.515508	727
2012-08-07 03:38:01.865537	727
2012-08-07 04:38:02.375761	728
2012-08-07 05:38:02.183298	728
2012-08-07 06:38:01.412348	728
2012-08-07 07:38:01.792711	728
2012-08-07 08:38:01.348983	728
2012-08-07 09:38:01.491003	728
2012-08-07 10:38:01.508139	764
2012-08-07 11:38:01.869612	764
2012-08-07 12:38:01.409233	764
2012-08-07 13:38:01.567107	768
2012-08-07 14:38:02.242401	653
2012-08-07 15:38:03.314112	653
2012-08-07 16:38:01.656077	653
2012-08-07 17:38:02.783579	653
2012-08-07 18:38:02.398854	653
2012-08-07 19:38:02.397201	653
2012-08-07 20:38:02.198850	653
2012-08-07 21:38:01.537161	653
2012-08-07 22:38:01.727734	653
2012-08-07 23:38:02.261671	598
2012-08-08 00:38:02.165302	598
2012-08-08 01:38:01.625742	598
2012-08-08 02:38:02.192222	6990
2012-08-08 03:38:01.982205	6990
2012-08-08 04:38:02.668545	6990
2012-08-08 05:38:01.401957	6990
2012-08-08 06:38:01.845544	8890
