2011-02-28 09:18:02.044814	128000
2011-02-28 10:18:01.601576	128000
2011-02-28 11:18:01.372698	128000
2011-02-28 12:18:01.800156	128000
2011-02-28 13:18:01.656553	128000
2011-02-28 14:18:01.496043	128000
2011-02-28 15:18:01.806860	128000
2011-02-28 16:18:01.799207	128000
2011-02-28 17:18:01.435999	128000
2011-02-28 18:18:01.677166	128000
2011-02-28 19:18:02.091300	128000
2011-02-28 20:18:01.569546	128000
2011-02-28 21:18:01.199473	128000
2011-02-28 22:18:02.152476	128000
2011-02-28 23:18:01.711981	128000
2011-03-01 00:18:01.658437	128000
2011-03-01 01:18:01.991210	128000
2011-03-01 02:18:01.592758	128000
2011-03-01 03:18:01.251930	128000
2011-03-01 04:18:02.107497	128000
2011-03-01 05:18:01.611583	128000
2011-03-01 06:18:01.717388	128000
2011-03-01 07:18:01.884177	128000
2011-03-01 08:18:01.356289	128000
2011-03-01 09:18:01.401536	128000
2011-03-01 10:18:01.736825	212000
2011-03-01 11:18:01.582013	128000
2011-03-01 12:18:02.791278	128000
2011-03-01 13:18:01.607224	128000
2011-03-01 14:18:01.487074	128000
2011-03-01 15:18:01.711962	128000
2011-03-01 16:18:01.342983	128000
2011-03-01 17:18:01.815185	128000
2011-03-01 18:18:02.136832	128000
2011-03-01 19:18:01.605990	128000
2011-03-01 20:18:01.318613	128000
2011-03-01 21:18:02.102827	120000
2011-03-01 22:18:02.614632	128000
2011-03-01 23:18:01.841994	120000
2011-03-02 00:18:02.037725	120000
2011-03-02 01:18:01.804315	120000
2011-03-02 02:18:01.565252	128000
2011-03-02 03:18:01.564962	128000
2011-03-02 04:18:01.496566	128000
2011-03-02 05:18:01.492954	128000
2011-03-02 06:18:02.406576	128000
2011-03-02 07:18:01.749703	128000
2011-03-02 08:18:01.743535	128000
2011-03-02 09:18:01.791301	128000
2011-03-02 10:18:01.825424	128000
2011-03-02 11:18:01.405807	128000
2011-03-02 12:18:01.668322	128000
2011-03-02 13:18:02.067197	128000
2011-03-02 14:18:01.747314	128000
2011-03-02 15:18:02.111544	128000
2011-03-02 16:18:01.866704	128000
2011-03-02 17:18:02.314633	128000
2011-03-02 18:18:02.005735	128000
