2011-05-23 16:38:01.741792	6790000
2011-05-23 17:38:01.836730	6790000
2011-05-23 18:38:01.579680	6790000
2011-05-23 19:38:01.721659	6790000
2011-05-23 20:38:01.563885	6790000
2011-05-23 21:38:01.952767	6790000
2011-05-23 22:38:02.013989	6760000
2011-05-23 23:38:01.760883	6770000
2011-05-24 00:38:01.548915	6770000
2011-05-24 01:38:02.387565	6770000
2011-05-24 02:38:01.997706	6780000
2011-05-24 03:38:01.878128	6780000
2011-05-24 04:38:01.734598	6780000
2011-05-24 05:38:01.731881	6780000
2011-05-24 06:38:01.486360	6780000
2011-05-24 07:38:01.376932	6780000
2011-05-24 08:38:02.067408	6780000
2011-05-24 09:38:01.747413	6780000
2011-05-24 10:38:01.385903	6780000
2011-05-24 11:38:01.626633	6780000
2011-05-24 12:38:01.962458	6780000
2011-05-24 13:38:01.465848	6780000
2011-05-24 14:38:02.103183	6780000
2011-05-24 15:38:02.470515	6780000
2011-05-24 16:38:01.293886	6780000
2011-05-24 17:38:01.389144	6780000
2011-05-24 18:38:01.888279	6780000
2011-05-24 19:38:01.533726	6780000
2011-05-24 20:38:01.403508	6780000
2011-05-24 21:38:01.651634	6780000
2011-05-24 22:38:02.234476	6780000
2011-05-24 23:38:02.143688	6780000
2011-05-25 00:38:02.144048	6780000
2011-05-25 01:38:01.755654	6780000
2011-05-25 02:38:02.426769	6780000
2011-05-25 03:38:02.086994	6780000
2011-05-25 04:38:01.703976	6780000
2011-05-25 05:38:02.102564	6780000
2011-05-25 06:38:06.058424	6780000
2011-05-25 07:38:01.858848	6780000
2011-05-25 08:38:01.937383	6780000
2011-05-25 09:38:01.642430	6780000
2011-05-25 10:38:01.804846	6780000
2011-05-25 11:38:01.763348	6780000
2011-05-25 12:38:01.602784	6780000
2011-05-25 13:38:01.961188	6780000
2011-05-25 14:38:01.436218	6780000
2011-05-25 15:38:01.645863	6780000
2011-05-25 16:38:01.756029	6780000
2011-05-25 17:38:01.686781	6780000
2011-05-25 18:38:01.357376	6780000
2011-05-25 19:38:01.550749	6780000
2011-05-25 20:38:02.152614	6780000
2011-05-25 21:38:01.775284	6780000
2011-05-25 22:38:01.940928	6780000
2011-05-25 23:38:01.319342	6780000
2011-05-26 00:38:01.372001	6780000
2011-05-26 01:38:01.661063	6780000
2011-05-26 02:38:01.440578	6760000
2011-05-26 03:38:01.815880	6760000
2011-05-26 04:38:02.676646	6760000
2011-05-26 05:38:01.317358	6760000
2011-05-26 06:38:03.477131	6760000
2011-05-26 07:38:01.882979	6760000
2011-05-26 08:38:01.347094	6760000
2011-05-26 09:38:01.961290	6760000
2011-05-26 10:38:01.843700	6690000
